sponge	cluster	nseqs	size (bp)	N90	N50	N10	length_weighted_gc	min_GC	max_GC	std_GC	length_weighted_coverage	min_coverage	max_coverage	std_coverage	total_orf_count	min_mean_orf_length	max_mean_orf_length	std_mean_orf_length	completeness	purity	num_total_markers	num_unique_markers (expected 139)	num_single_copy_markers
FL2014_9	bin_0055	243	1293401	3240	5296	14371	67.50775668180248	62.48275862068966	74.54855195911414	1.7678568026458221	0.22720943104342733	0.07853099999999999	0.398112	0.05985757355547318	1421	144.5	1269.0	102.75321417733868	23.741007194244602	93.93939393939394	35.0	33	31
FL2014_9	bin_0056	150	1487590	6907	10130	16754	66.88946551133039	64.22726570943338	69.85960807253583	1.1733428618168622	0.11743177267325	0.089742	0.223867	0.020751673977619796	1443	174.8125	601.6666666666666	62.61344605028934	22.302158273381295	96.7741935483871	32.0	31	30
FL2014_9	bin_0057	324	1199255	2109	4128	8428	64.34027792254359	60.29411764705882	68.18398096748612	1.3106111821749156	0.26804830060412504	0.1581	0.410855	0.02912197400661842	1405	120.66666666666669	1096.0	122.52747100727224	20.14388489208633	100.0	28.0	28	28
FL2014_9	bin_0058	156	578009	1831	4611	14063	56.328534676795684	54.04951741502308	61.56217882836588	1.2373320601921387	0.10886985991740614	0.056852	0.201232	0.019343621605626773	659	101.0	680.0	101.82728171645651	23.021582733812952	90.625	35.0	32	29
FL2014_9	bin_0059	226	698397	2120	3206	5610	65.33561856651733	61.34076204169661	70.802192326856	1.5664302510220713	0.10924805082209688	0.055906	0.28183800000000003	0.036535387059030804	870	107.14285714285714	1125.0	123.10328662955004	30.935251798561154	97.67441860465115	44.0	43	42
FL2014_9	bin_0060	369	1254546	2146	3747	5875	69.72641895952799	65.1963746223565	74.45945945945945	1.6177950535577035	0.09327813502494128	0.051424	0.329795	0.024064452509545545	1531	97.2	1256.0	100.6785087032365	37.410071942446045	94.23076923076923	55.0	52	49
FL2014_9	bin_0061	361	558479	992	1594	3118	50.80495417016576	43.321917808219176	61.400651465798035	3.065589342160708	0.09164907881048348	0.04159	0.385935	0.027934015540884576	863	55.8	963.0	107.37883475788475	46.043165467625904	100.0	64.0	64	64
FL2014_9	bin_0062	268	825578	2432	3108	3980	70.19324642856277	67.33454766241651	74.21190893169876	1.3588878627867425	0.09565234033368136	0.051309	0.167139	0.018772508948065786	963	114.33333333333331	936.0	106.93260778895478	20.863309352517987	100.0	29.0	29	29
FL2014_9	bin_0063	31	2445177	88818	226580	619992	60.636101190220586	59.878906356058756	65.69866757772463	1.4432477191150268	0.3969238771467261	0.10274	0.4251470000000001	0.10961787427109676	2171	168.75	945.5	168.56635688909344	71.22302158273382	100.0	99.0	99	99
FL2014_9	bin_0064	37	3382796	62939	175982	549528	60.54869995116465	58.21033063760149	64.64280320193325	1.553898522641738	1.888860411252408	0.924866	2.125678	0.35325731666178206	2967	200.42857142857144	736.3333333333335	87.93974859757337	98.56115107913669	100.0	137.0	137	137
FL2014_9	bin_0065	38	4487578	68495	167564	450225	66.37431148829057	64.54988011334738	68.06537614466211	0.7335918265692022	1.1787951427674352	0.259201	1.340189	0.16398391825067773	4035	206.90344827586208	396.02912621359224	33.419782366824414	97.84172661870504	99.26470588235294	137.0	136	135
FL2014_9	bin_0066	45	3920917	48390	118342	393735	60.925263146350694	59.65288233283763	62.98882681564246	0.7330887270728778	0.3423264315819487	0.316071	0.404605	0.018412198406617456	3361	244.8333333333333	419.69565217391306	32.78550114173653	98.56115107913669	94.8905109489051	144.0	137	130
FL2014_9	bin_0067	33	3072258	40704	168144	388329	59.81183871927422	58.45942681453827	61.754101979250976	0.8444676869303198	1.336279582509672	1.179217	1.446285	0.06364115360113858	2383	238.16666666666663	466.33333333333326	50.42687055523733	96.40287769784173	100.0	134.0	134	134
FL2014_9	bin_0068	51	3382192	27006	140132	378967	67.17152663124979	65.09790768703793	73.42380117404896	1.6634630744501049	1.206417134862539	0.127823	1.444077	0.48131366550991034	3109	172.3076923076923	603.25	76.93220852042327	94.96402877697841	99.24242424242425	133.0	132	131
FL2014_9	bin_0069	186	2391421	3890	84416	348085	64.94623907710101	62.212398271877824	69.57274826789839	1.5687321436700694	0.33866451777917816	0.045216	1.298432	0.22599524265222734	2388	141.28571428571428	1556.0	133.19413950942607	71.22302158273382	95.95959595959596	103.0	99	95
FL2014_9	bin_0070	79	3639837	21060	110511	264280	62.613380764028726	59.55539619935461	67.87003610108303	1.4842243865236642	0.4510690380464839	0.053562	0.743278	0.14502166968259744	3499	153.42857142857142	566.0	72.56269266370988	94.96402877697841	97.72727272727273	135.0	132	129
FL2014_9	bin_0071	32	2268869	49210	165946	292725	60.50124533412904	59.18947742623534	63.688155922038966	1.1959800326329997	0.4011319337149919	0.07929299999999999	0.781408	0.12288034682403759	2157	141.0	536.5	77.81291790334741	86.33093525179856	100.0	120.0	120	120
FL2014_9	bin_0072	38	2376166	32364	92324	288040	57.10653211938896	54.36084750540261	62.04111600587372	1.5088102050044034	0.21889603798135315	0.194803	0.23637	0.009558070979577424	2295	189.6	1178.0	147.86070894244043	94.96402877697841	97.72727272727273	135.0	132	129
FL2014_9	bin_0073	41	3471693	41190	149182	251485	68.89287157591411	66.5741691903358	70.71305391017471	0.8726734134424177	0.4997700334185655	0.35736100000000004	0.5638569999999999	0.037557418264166025	2991	262.53333333333336	492.4285714285714	44.742290503792155	92.80575539568345	98.44961240310077	132.0	129	127
FL2014_9	bin_0074	45	1571913	14206	93287	273085	46.16336909230982	44.69541409993155	47.13254842385112	0.5012689492698621	0.809013613906113	0.345304	0.901449	0.13210959653119966	1317	104.66666666666669	594.5555555555555	99.77919849225452	28.776978417266186	100.0	40.0	40	40
FL2014_9	bin_0075	67	3308103	21239	117690	262861	54.72882797180138	51.98430904753165	57.387580299785874	1.20412413287634	0.5093467844767834	0.428393	0.698082	0.038656686834192516	2570	161.8	716.4	94.90868507597608	97.84172661870504	97.79411764705883	139.0	136	133
FL2014_9	bin_0076	37	2571038	31519	84932	199327	56.168831421394785	54.677454563378895	58.89607025970663	0.7789869590405153	2.18093063763585	2.013989	2.447126	0.10175201468153222	2506	235.1875	488.375	52.1101958124569	94.24460431654677	100.0	131.0	131	131
FL2014_9	bin_0077	74	2797899	17483	65279	195180	66.8311114875841	61.7591961852861	70.29983473675927	1.6966235008336708	0.2303871920019272	0.068224	0.403435	0.06376531344989374	2561	146.16666666666666	944.6666666666664	118.72247071399772	90.64748201438849	99.20634920634922	127.0	126	125
FL2014_9	bin_0078	64	3163912	22412	102255	218047	57.031737924442886	54.05263157894736	59.612766601119354	0.9769494149567635	0.4627627503132198	0.3278	1.040095	0.0775091520897604	2928	140.5	611.4285714285714	86.1547512718942	94.24460431654677	100.0	131.0	131	131
FL2014_9	bin_0079	59	2899243	22778	74073	154300	44.31260159979691	40.640126444729816	50.42592482277953	1.5461501864112128	0.24616534520976682	0.203032	0.284799	0.02084453739138346	2629	75.83333333333333	521.0	74.06731450341849	95.68345323741008	98.49624060150376	135.0	133	131
FL2014_9	bin_0080	55	2273497	21183	58409	103065	61.36999521002227	57.29912173744014	69.94346371293412	2.2898625510034902	0.2553961230782359	0.197596	0.293896	0.017947668021484786	2101	280.10526315789474	738.125	68.56639023882832	99.28057553956835	99.27536231884058	139.0	138	137
FL2014_9	bin_0081	65	1546090	14735	46132	116860	60.26958327134902	57.86516853932585	64.92374727668846	1.5094402048429334	0.9083412825249499	0.046056	1.340378	0.36823434100552277	1490	123.25	582.8888888888888	85.19058032600478	69.06474820143885	96.875	99.0	96	93
FL2014_9	bin_0082	87	3363305	25337	63224	128414	51.198776203763856	48.11674225990929	56.231599607458286	1.1631900221661673	1.0854304927548946	0.688808	1.498426	0.10850259748174088	2757	78.0	669.1428571428571	105.59564426195001	91.36690647482014	99.21259842519686	128.0	127	126
FL2014_9	bin_0083	87	2135210	11796	49358	86669	50.343900599940994	42.57215619694397	55.3115808194815	2.547436942068175	1.6886540312653087	0.809717	3.693399	0.36208659167982815	2006	94.33333333333331	496.0	75.9633539538277	98.56115107913669	99.27007299270073	138.0	137	136
FL2014_9	bin_0084	30	661307	11853	26588	71537	66.68430849817105	64.58408354339215	69.33237896928684	1.0614951295417048	0.4133058956853625	0.089779	0.6003029999999999	0.13205634417039785	561	205.12195121951214	555.4375	86.5889253860516	24.46043165467626	100.0	34.0	34	34
FL2014_9	bin_0085	22	2392239	51027	168521	470373	70.7579802854146	69.45870643278954	72.5981134272738	0.6480524714738396	0.7376057212690705	0.578782	0.791813	0.05021367681545376	2304	208.9259259259259	467.4324324324325	61.04605989556693	94.96402877697841	96.96969696969697	136.0	132	128
FL2014_9	bin_0086	36	3895769	55850	139414	424193	67.38289667585528	66.06829023349235	68.9636632027607	0.6430649781790743	0.9029103496929621	0.7101649999999999	1.04344	0.0757170615839255	3414	294.72727272727275	528.6666666666666	53.78641811398623	98.56115107913669	97.8102189781022	141.0	137	134
FL2014_9	bin_0087	49	3455280	34065	103992	265210	67.80000463059434	66.05890254216209	69.5757228274224	0.8038597340269422	0.48333560676848186	0.31813400000000003	0.6133430000000001	0.06035842446835298	3011	217.6	500.125	47.31227727078188	96.40287769784173	99.25373134328358	136.0	134	133
FL2014_9	bin_0088	58	2946999	27379	69203	154009	69.74814039638288	68.28922763075877	71.49964758074547	0.724259320244874	0.31463468499717845	0.27734699999999995	0.359768	0.016462876602689767	2448	306.9642857142857	584.1428571428571	50.94284774876326	50.35971223021583	97.14285714285714	72.0	70	68
FL2014_9	bin_0089	50	3845298	44980	118561	195552	60.754615116955826	56.63286814137693	63.57050452781371	1.6506894958028988	0.9891337103922766	0.868506	1.177915	0.05892205096921158	3491	232.972972972973	420.5	35.63517336064157	87.76978417266187	98.36065573770492	124.0	122	120
FL2014_9	bin_0090	51	3045048	32318	69870	314792	68.20752907671736	66.6680156208899	70.29957728358758	0.8809060665990911	1.416751975833222	1.19452	1.598076	0.09979098479137753	2544	270.293103448276	530.5555555555555	55.456097584217076	91.36690647482014	99.21259842519686	128.0	127	126
FL2014_9	bin_0091	22	3015890	82787	163145	274703	68.06567878801944	64.72906403940887	69.05624252094137	0.921928933949683	0.9282034106920345	0.8343870000000001	1.021251	0.046326749535370866	2569	297.7482517482518	413.88297872340434	27.178431847975535	89.92805755395683	99.2	126.0	125	124
FL2014_9	bin_0092	64	3313585	25740	74807	172243	65.43655889316254	63.16406491022398	69.01774686342065	1.4314568289215805	0.18994883026208773	0.124502	0.33918400000000004	0.030774461820368745	3055	229.72222222222226	490.27272727272725	46.550329783142345	61.87050359712231	100.0	86.0	86	86
FL2014_9	bin_0093	48	754783	7538	19094	41410	62.727432917805515	61.46142689412253	64.26929392446634	0.678256481995668	0.13959201715857406	0.113204	0.160097	0.011630109941669476	763	200.44444444444446	446.33333333333326	51.4795386175282	30.215827338129497	100.0	42.0	42	42
FL2014_9	bin_0094	45	584612	5680	19318	41783	61.241301923326915	58.87700289242918	64.4696639022261	1.181559401881237	0.14293237536006786	0.098372	0.169624	0.013877162752471625	577	172.28571428571428	425.27777777777777	57.281476718593716	32.37410071942446	100.0	45.0	45	45
FL2014_9	bin_0095	97	3661324	20809	71227	162198	61.456675235515895	59.24643855678338	64.54545454545455	1.0937963099690269	0.32462821426238153	0.07613099999999999	0.439847	0.08218349617507802	3463	122.14285714285714	1029.0	106.015441173929	97.84172661870504	99.26470588235294	137.0	136	135
FL2014_9	bin_0096	96	2989995	14674	52722	105576	63.89472223197698	60.053619302949066	68.97404202719407	1.6021211289697592	0.16160512363766494	0.122302	0.625371	0.050106063589298276	2768	198.88888888888889	2383.0	236.04776260347464	94.96402877697841	97.72727272727273	135.0	132	129
FL2014_9	bin_0097	22	828178	21866	44931	186621	47.934864244160075	47.35932096824898	48.77966954625514	0.3823723975699904	2.1096702573975654	1.898895	2.209667	0.08866699609789326	711	225.5	477.8	57.93273794761409	27.33812949640288	100.0	38.0	38	38
FL2014_9	bin_0098	26	1484622	35593	67152	131163	70.06591576845825	68.72364919985057	71.2644411821025	0.6428730390556859	0.26731178210547873	0.21783200000000005	0.293969	0.016615996279026275	1370	280.37777777777785	407.58333333333326	27.458501918150816	25.179856115107913	100.0	35.0	35	35
FL2014_9	bin_0099	32	1957411	37322	70671	127644	69.87806853031888	67.63855364099132	71.24526643224236	0.912416860343311	0.2714032353435227	0.2068	0.296107	0.01841611687632383	1779	239.98039215686282	440.92537313432837	35.79858190456197	79.13669064748201	100.0	110.0	110	110
FL2014_9	bin_0100	32	922153	18310	29816	44900	70.59663634993325	69.45891527373837	72.15322112594313	0.6621326535387536	0.24031108767742446	0.167626	0.287538	0.03345175726036603	885	224.0465116279069	578.7142857142858	68.71297140515308	33.81294964028777	91.48936170212765	51.0	47	43
FL2014_9	bin_0101	31	1421597	23053	62822	110700	65.78580286818273	64.6352951731563	67.16342443515981	0.7584970528364352	0.36475216366523006	0.30936	0.402115	0.019240875343521823	1301	302.45454545454544	441.41666666666674	35.50784352712611	38.84892086330935	100.0	54.0	54	54
FL2014_9	bin_0102	60	1262582	12201	25206	49499	65.77354975756029	64.15861718352822	68.58697168363788	0.9670161041246771	0.24943979019738916	0.20495	0.312189	0.021819140407256698	1167	260.8125	583.5454545454545	51.76989244331241	36.69064748201439	100.0	51.0	51	51
FL2014_9	bin_0103	32	754825	11360	37172	106706	42.679561487762065	37.71039603960397	45.94980462879471	1.8421065579779858	0.19387404156990032	0.135363	0.329717	0.031871461978708826	765	127.42857142857143	477.92307692307685	69.31035635892908	72.66187050359713	100.0	101.0	101	101
FL2014_9	bin_0104	57	587713	4597	16745	47839	43.49401833888309	39.91969568892646	47.90716949854953	1.9166209141007022	0.14186705154216428	0.092871	0.239406	0.022897273449469905	654	148.46153846153842	718.0	100.1184876009189	64.74820143884892	96.66666666666667	93.0	90	87
FL2014_9	bin_0105	55	608280	4377	17928	105836	53.59900046031433	50.82984333798666	57.314148681055144	1.356699456002053	0.13915986279180642	0.089641	0.161937	0.014752144395556195	653	180.16666666666663	441.0	63.37187146125407	29.496402877697843	97.5609756097561	42.0	41	40
FL2014_9	bin_0106	77	893071	5000	17914	38688	56.43515465175782	54.69649768715189	60.33653846153846	1.2845543622806992	0.13378715287586318	0.097017	0.152448	0.012024764505135411	919	112.0	831.5	125.91046104463958	56.11510791366906	91.02564102564102	85.0	78	71
FL2014_9	bin_0107	26	620460	15314	28319	64874	66.24584985333462	65.0890655925553	67.78951564680088	0.6436375722156823	0.2734405188795409	0.192633	0.348621	0.04696709898550097	608	229.0	437.57142857142856	56.787820657819566	20.14388489208633	100.0	28.0	28	28
FL2014_9	bin_0108	22	834189	22152	46098	88257	64.57936990298361	63.652255345715616	66.26919887866704	0.6352855903010487	0.7409216978766204	0.67652	0.802975	0.04370009043758658	794	247.7741935483871	661.6	79.99107331411338	25.179856115107913	97.14285714285714	36.0	35	34
FL2014_9	bin_0109	34	351687	6906	10500	18274	63.67707649131187	61.66037360890303	65.58030803080308	0.9744044014112756	0.20048521560364754	0.102159	0.5560579999999999	0.11733028274558761	331	168.23076923076925	870.0	132.20215347414003	28.776978417266186	92.5	43.0	40	37
FL2014_9	bin_0110	98	326130	1268	4961	12589	48.659430288535255	45.83741429970618	51.37948984903696	0.9290536369428312	0.11039160318891242	0.047226	0.181203	0.02544495619484797	328	89.66666666666669	805.0	140.6763010392492	35.25179856115108	95.91836734693877	51.0	49	47
FL2014_9	bin_0111	1407	3165995	1235	2614	5688	68.4502660301106	59.615384615384606	78.02101576182136	2.4955755367522983	0.0892834826059422	0.039282	0.468825	0.029202591749602713	4024	77.66666666666667	884.0	104.09407847022113	61.15107913669065	97.6470588235294	87.0	85	83
FL2014_9	bin_0112	22	542470	12449	61664	127898	47.12297454237102	45.750915750915745	47.838258164852256	0.44578691982509555	0.7854556262558298	0.347931	0.872339	0.1573159814716053	469	126.33333333333331	546.0	112.39850125382557	51.798561151079134	100.0	72.0	72	72
FL2014_9	bin_0113	16	3263651	157772	312433	724204	51.4254434680669	50.292782705766754	56.0319042871386	1.329856956203973	0.5876355237514673	0.441612	0.7703949999999999	0.08329179566469917	2712	96.66666666666669	430.62285714285713	96.19470479178432	91.36690647482014	99.21259842519686	128.0	127	126
FL2014_9	bin_0114	15	3000543	117485	408179	621095	69.36274534309291	67.11901599584223	69.98539435248296	0.7269164570412407	0.9921402370984185	0.828268	1.138009	0.0671274364547087	2952	248.14285714285717	1833.666666666667	397.90714479184385	96.40287769784173	99.25373134328358	135.0	134	133
FL2014_9	bin_0115	16	1949385	78596	163474	307572	68.67996829769389	67.9981698462273	69.55815963108631	0.4398623053314132	0.2598208258030097	0.220999	0.289291	0.021016373968785227	1877	248.95	370.6034482758622	29.391322493590362	98.56115107913669	99.27007299270073	138.0	137	136
FL2014_9	bin_0116	14	3238866	111884	373173	549804	67.4213135091109	66.8577636277589	68.39457451882896	0.4393710575657319	1.120802673425205	1.054425	1.201203	0.04637445095442292	2903	312.3188405797101	383.2119205298013	21.73258206028634	97.12230215827337	99.25925925925925	136.0	135	134
FL2014_9	bin_0117	47	1006666	13879	22677	51163	64.55785732308435	63.05525941719971	65.64253482440651	0.5193641423787351	0.7035612332869096	0.536853	0.809132	0.0673769225391967	992	222.82352941176467	582.3	62.15100011697136	28.05755395683453	94.87179487179486	41.0	39	37
FL2014_9	bin_0118	27	862506	18597	32684	68151	65.52742821499214	64.23309559028134	67.13615023474179	0.6445715514420213	0.34868029501591874	0.200637	0.508444	0.05693315939586412	808	214.77272727272728	463.88888888888886	59.67730508167832	25.179856115107913	100.0	35.0	35	35
FL2014_9	bin_0119	56	2557422	28699	54146	110208	67.03129166793748	65.24811062466092	69.85108176454061	0.8297352693444101	0.3111216888100595	0.188335	0.374603	0.04904351108145784	2367	247.5531914893617	506.5	44.435630889002624	37.410071942446045	96.15384615384616	54.0	52	50
FL2014_9	bin_0120	22	968806	26991	52014	85325	66.88284341756761	65.68199022778886	68.47495270214691	0.7895701665049621	0.3029798232050586	0.223131	0.374477	0.04514151585580328	973	263.62857142857143	402.375	37.92725726823989	69.06474820143885	93.75	102.0	96	90
FL2014_9	bin_0121	15	429573	17574	33774	46056	66.10890349253795	65.1806385613525	67.18734099928767	0.5564336590822275	0.25493597034729837	0.204393	0.342275	0.04097556239039952	435	224.5873015873016	386.4210526315789	47.77687086564261	35.25179856115108	95.91836734693877	51.0	49	47
FL2014_9	bin_0122	46	1548300	17006	53746	100968	46.88290383000711	45.854207507442105	48.29931972789116	0.5110109220240553	2.1653245316411547	1.805909	2.391166	0.13480044488034218	1288	200.28571428571428	513.4444444444445	70.68865387450927	34.53237410071942	93.75	51.0	48	45
FL2014_9	bin_0123	854	1851466	1129	2344	16267	53.83047811842076	48.16053511705686	60.271493212669675	2.2876917249687208	0.16436325298979296	0.05	0.687817	0.05652842093633221	2136	52.5	1152.0	131.07784864676677	51.07913669064749	100.0	71.0	71	71
FL2014_9	bin_0124	1037	2245814	1088	2267	21368	61.25716555333612	56.51976374375284	69.93275696445725	2.5860918021031	0.13218412043517408	0.041152	0.429742	0.049506413790841586	2965	58.0	963.5	105.76231635164595	35.97122302158273	92.0	54.0	50	46
FL2014_9	bin_0125	1301	2565078	1058	1996	13065	59.172508594280565	51.11591072714183	72.29038854805727	4.1869104007340265	0.1230178210997872	0.033816000000000006	0.522073	0.05485676095314477	3456	46.5	897.0	105.70424164474954	33.093525179856115	93.47826086956522	49.0	46	43
FL2014_9	bin_0126	844	1471268	1071	1738	4593	57.8851711584837	53.243670886075954	65.14399205561072	2.3234875558312043	0.0994919959585881	0.035323	0.186248	0.019313730286352502	2068	78.0	711.0	92.08539414418964	34.53237410071942	91.66666666666666	52.0	48	44
FL2014_9	bin_0127	690	1632485	1116	2840	15166	63.81755421948748	57.096463796006745	72.51856853477379	2.6432185939008344	0.2597324657641571	0.048686	1.23607	0.16312625353533833	2134	73.0	1343.5	118.70535113546701	29.496402877697843	90.2439024390244	46.0	41	37
FL2014_9	bin_0128	702	2707731	2077	3826	26003	66.931353225265	61.38906096272274	76.40336134453781	3.1209229449186062	0.35483133463811584	0.047619	1.033884	0.18912961003754822	3102	86.33333333333331	1240.0	138.74965820682954	20.863309352517987	93.10344827586206	31.0	29	27
FL2014_9	bin_0129	567	1813566	1489	4046	13379	56.21201544360669	49.39759036144578	61.47883124627311	1.8493185746073926	0.19518519953285407	0.050459	0.336528	0.039439394691571567	2130	54.33333333333334	1466.666666666667	134.04356440766279	35.25179856115108	93.87755102040816	52.0	49	46
FL2014_9	bin_0130	1493	3050175	1114	2254	5420	56.459908038063396	49.898989898989896	64.21845574387947	2.453104681875306	0.09460607580614228	0.040256	0.329567	0.02855915708131934	4175	67.0	1017.0	100.13952451206453	53.956834532374096	97.33333333333334	78.0	75	73
FL2014_9	bin_0131	538	1283189	1660	2493	3774	70.10074120024407	65.32474503488997	77.06766917293233	1.7717841924961415	0.10364982166851494	0.050248	0.277294	0.03427498321878863	1623	110.0	1044.0	100.3180060381372	20.863309352517987	93.10344827586206	31.0	29	27
FL2014_9	bin_0132	434	1210332	1910	2903	4896	69.62511112653387	64.9359257622625	75.048828125	1.9231631437933763	0.10865818473691516	0.047955000000000005	0.45	0.052829254399669574	1490	81.66666666666667	969.0	112.33101749165958	43.884892086330936	91.80327868852459	67.0	61	56
FL2014_9	bin_0133	1083	1345091	967	1254	1675	70.09852864973448	64.24911312573906	78.46683893195521	2.1078381572135254	0.09365979193675372	0.033981	0.259567	0.030217531115354728	2119	63.0	721.0	96.07249621671437	20.863309352517987	93.10344827586206	31.0	29	27
FL2014_9	bin_0134	8	2004839	152669	591194	614955	60.59119959258574	59.76052627999657	61.061541981240005	0.49923588532041735	0.9565541183646168	0.516854	1.017662	0.16260677537083135	1899	117.3	370.7125	76.75986490374275	93.5251798561151	100.0	130.0	130	130
FL2014_9	bin_0135	4	84168	15453	45128	45128	64.06710388746318	63.70767594398156	65.08121400375332	0.6218874217032436	0.876160378457371	0.801031	1.029199	0.09608326481234906	100	177.67741935483872	316.64444444444445	62.92750169759359	25.179856115107913	100.0	35.0	35	35
FL2014_9	bin_0136	2	60339	24415	35924	35924	56.68141666252342	56.60004453847011	56.801146835961504	0.14220079826836027	1.1978921179999666	1.14838	1.231542	0.05880441413703563	64	257.3863636363636	382.35	88.36263467445714	33.81294964028777	100.0	47.0	47	47
FL2014_9	bin_0137	3	56377	15631	16895	23851	65.99322418716852	65.53184352857322	67.05904932505918	0.8475446626196969	0.35446273379214926	0.328899	0.384239	0.027918232131231617	63	162.32258064516128	464.7272727272728	153.09964128028	20.863309352517987	100.0	29.0	29	29
FL2014_9	bin_0138	5	59177	10751	11683	13625	69.40534329215743	68.52684475006612	70.08440366972476	0.712058367223075	0.27856371262483737	0.234258	0.320874	0.03211540067786794	75	146.79166666666666	344.5	82.30576535387742	21.58273381294964	100.0	30.0	30	30
FL2014_9	bin_0139	2	70833	21572	49261	49261	60.93063967359846	60.50222285377885	61.908956054144255	0.9947105852986348	0.5906346090805132	0.586917	0.599124	0.008631652477944163	81	244.78688524590163	307.3	44.20344735571578	35.25179856115108	100.0	49.0	49	49
FL2014_9	bin_0140	2	93922	9825	84097	84097	64.87936798620132	64.33879924373045	69.50636132315522	3.6540181885637106	0.29752850677157644	0.23504	0.304829	0.04934827515222798	92	284.35555555555555	1640.0	958.5853795445366	23.741007194244602	100.0	33.0	33	33
FL2014_9	bin_0141	2	201496	31373	170123	170123	67.36014610711874	67.21254621656095	68.16052019252223	0.6703188267905911	0.30145133606622465	0.283846	0.304698	0.014744590601301915	180	305.5	344.79054054054046	27.782607652701117	23.741007194244602	100.0	33.0	33	33
FL2014_9	bin_0142	7	526484	48880	130105	149437	66.06354609066943	65.50403300062612	68.25159914712154	0.9242509757916116	0.29494720443926126	0.257864	0.32737	0.023914803579333357	447	321.92592592592587	360.72222222222223	15.910390884968177	21.58273381294964	100.0	30.0	30	30
FL2014_9	bin_0143	3	147939	57393	75986	75986	65.6878848714673	65.25011761016152	66.22252747252746	0.49715925509092923	0.2906527402037326	0.269691	0.299525	0.015042609115442692	121	316.84615384615387	358.9787234042553	24.303028686435255	21.58273381294964	100.0	30.0	30	30
FL2014_9	bin_0144	3	175704	45494	48801	81409	66.59154031780722	66.08237418467246	67.60451927726733	0.7869784226871384	0.3619073839240996	0.338407	0.373275	0.018193691113496828	188	264.09473684210525	295.68	16.394622789945508	30.935251798561154	100.0	43.0	43	43
FL2014_9	bin_0145	2	42865	12212	30653	30653	48.13950775691123	47.91048184517013	48.71437929905012	0.5684413410171412	2.442021818150006	2.353835	2.477155	0.08720040825592511	57	210.07142857142856	239.0	20.455589027182278	22.302158273381295	100.0	31.0	31	31
FL2014_9	bin_0146	2	30332	9180	21152	21152	59.06303573783464	59.03933434190621	59.11764705882353	0.055375453185377316	0.1369128371356983	0.131924	0.139078	0.0050586419126085564	45	188.57142857142856	271.3	58.497933855018545	24.46043165467626	100.0	34.0	34	34
FL2014_9	bin_0147	2	16271	14660	14660	14660	54.10853666031589	53.8881309686221	56.114214773432636	1.5740789538710807	0.8096356568127343	0.7559520000000001	0.815535	0.04213154334343802	34	118.0	154.03333333333333	25.479414348755263	20.863309352517987	100.0	29.0	29	29
FL2014_9	bin_0148	2	107685	35388	72297	72297	69.4897153735432	69.18164349497005	69.64051067125884	0.32446809201772725	0.29775962557459257	0.295244	0.302899	0.005412902409982998	117	216.4117647058824	330.75757575757575	80.85469839492804	20.14388489208633	100.0	28.0	28	28
FL2014_9	bin_0149	291	2264416	3468	12573	29235	59.968883809335395	56.900377856414565	68.24167312161116	2.010204424300332	0.42817071633348297	0.05696900000000001	1.044582	0.11699720858305325	2165	54.0	752.0	97.4503377158089	22.302158273381295	100.0	31.0	31	31
FL2014_9	bin_0150	439	5530773	5451	26483	72594	58.183114729170754	53.672529629350045	64.39828080229226	1.789796767002905	0.6647260282873659	0.058157000000000014	1.028957	0.2701547720278313	5773	62.0	1081.0	101.85958514240913	87.76978417266187	90.1639344262295	135.0	122	110
FL2014_9	bin_0151	192	2630309	6715	16129	53485	64.66844769949083	61.992031872509955	68.91464699683878	1.2332618183893467	0.15379377274343053	0.066703	0.376676	0.05036809027425409	2610	156.0	757.8	77.35767156517055	23.741007194244602	90.9090909090909	36.0	33	30
FL2014_9	bin_0152	534	3721720	3498	8495	25509	65.46663908085509	61.33191159364096	72.32876712328769	2.0374494564583023	0.25774990812124504	0.059711	0.92968	0.1352849754877535	4007	80.16666666666667	965.0	109.65672415660048	20.863309352517987	100.0	29.0	29	29
FL2014_9	bin_0153	864	1119604	966	1268	2037	50.16416518697683	45.59471365638768	55.289898386132705	1.67245277666272	0.10599453117441525	0.036101	0.483781	0.06266420025067565	1584	80.5	813.0	116.84273052565852	20.14388489208633	96.42857142857143	29.0	28	27
FL2014_9	bin_0154	453	1734731	1645	5564	44089	48.756493081636286	46.10966057441253	54.778761061946895	1.478304029481446	0.42754515882347177	0.054270000000000006	0.869516	0.22125480139439618	1804	95.0	1520.0	146.65288877804093	23.741007194244602	96.96969696969697	34.0	33	32
FL2014_9	bin_0155	591	3953913	2531	11551	65465	67.77195148198761	61.785026616830905	80.02735978112175	2.771302834458463	0.4850891472323746	0.047315	1.572165	0.3270622780469899	3836	99.0	1479.0	144.16940961520515	38.84892086330935	92.5925925925926	58.0	54	50
FL2014_9	bin_0156	971	1368586	971	1313	3760	67.33804086845839	58.301008533747094	77.29789590254707	3.0468390411515096	0.1336438514211018	0.033333	1.157969	0.11889528606901013	2012	44.0	968.0	110.90252788155479	23.021582733812952	96.875	33.0	32	31
FL2014_9	bin_0157	658	2560525	1549	5921	23143	61.513088136222066	42.015227924453676	74.65480208652961	6.650386227018928	0.5657574883947628	0.034406	4.127542	0.4230948558389417	2958	57.0	1034.0	128.83371818736813	28.776978417266186	90.0	44.0	40	36
